time,q_layer,c_layer,q_dimension,c_dimension,coupling_strength,phase_coherence,overlap,q_uncertainty_x,q_uncertainty_k,q_uncertainty_product,q_coherence,q_entropy,q_ipr,q_num_peaks,q_x_expectation,c_uncertainty_x,c_uncertainty_k,c_uncertainty_product,c_coherence,c_entropy,c_ipr,c_num_peaks,c_x_expectation,similarity_overlap,similarity_trace_distance,similarity_fidelity,similarity_js_divergence
23.68,1,3,64,64,0.19998927749658957,1.0,0.983606687012533,4.002959890910192,18.0917849286568,72.4206894243867,19.19706558060736,2.7968403188844624,13.330258574612133,10,1.7646417504793859,4.338841755480559,18.010963787889494,78.14672173934323,20.58608142102576,2.8986555353618,15.682019478837885,11,0.44591056996370826,0.983606687012533,0.15122321012043122,0.9874827466044124,0.012481889306994592
23.7,1,3,64,64,0.19998930311808097,1.0,0.9838397377344023,4.009536439848211,18.08136882147081,72.49790717202252,19.14539332373709,2.7940926569637785,13.293984329967211,10,1.7621081359549324,4.343384589842206,17.997980999071572,78.17215331964029,20.51461976134489,2.8948266987253057,15.616032342320489,11,0.45078460477189547,0.9838397377344023,0.15018698369452435,0.9876560376123786,0.01230960058800685
23.72,1,3,64,64,0.19998932801688657,1.0,0.9840635141868905,4.016852763559005,18.068469834554413,72.57838298821241,19.074684823606212,2.790311616622069,13.243474426735153,10,1.7598206688519693,4.348605935242599,17.983014670327716,78.20104432894183,20.425255789607668,2.8900946518858985,15.535798539105379,11,0.4555020293699107,0.9840635141868905,0.1491718709025679,0.9878216311874408,0.012144930049982973
23.740000000000002,1,3,64,64,0.19998935187030123,1.0,0.9842753053224469,4.024818507592202,18.053115518402333,72.6605134581657,18.98563457224367,2.785522981287936,13.179229729088808,10,1.7577893911336226,4.3544358883724605,17.966172599454826,78.23254674376003,20.31896461453749,2.8844997565463597,15.4422310398176,11,0.4600244012381672,0.9842753053224469,0.14818664586543207,0.9879780471606845,0.01198935175033678
23.76,1,3,64,64,0.19998937439703468,1.0,0.9844727928239007,4.033337824836547,18.035375075078885,72.74276047542995,18.879184642205807,2.7797650586782705,13.101975820295086,10,1.7560177868857525,4.360798266326662,17.947585645466916,78.26580036750141,20.196927543834718,2.878092128344491,15.336425060727061,11,0.46431922914072465,0.9844727928239007,0.1472386895808538,0.9881240143618459,0.011844131945609227
23.78,1,3,64,64,0.19998939535945393,1.0,0.9846540641384978,4.042311169880264,18.015361328447458,72.82369632741212,18.75651398148953,2.773088733594311,13.012652474525076,10,1.7545034732250215,4.367612237562896,17.92740742555174,78.2999640596157,20.060516433536755,2.8709313930295,15.219640204518013,12,0.46835958544357226,0.9846540641384978,0.14633406963933732,0.9882584669277619,0.011710332692394446
23.8,1,3,64,64,0.19998941456419625,1.0,0.9848176124054314,4.051637098306633,17.99323082804753,72.90204154131196,18.61902046893612,2.7655571542462,12.912394504021194,11,1.7532390756152074,4.3747939957803625,17.905813307781727,78.33424454844761,19.911272194163033,2.8630861904741516,15.093276925157314,12,0.4721236442178039,0.9848176124054314,0.14547765746644353,0.9883805382137708,0.011588817856980616
23.82,1,3,64,64,0.1999894318614297,1.0,0.9849623252368747,4.0612140165970345,17.969182085900073,72.97669415404171,18.46829618427158,2.757245040695671,12.802504801090096,11,1.7522132172006404,4.382258414176086,17.882998706086028,78.36792155044554,19.750876461045053,2.8546334221091296,14.95884818930195,12,0.47559418664825026,0.9849623252368747,0.14467326736766406,0.9884895530884816,0.011480260752729909
23.84,1,3,64,64,0.19998944714301545,1.0,0.985087464229826,4.070941827476274,17.943452078738407,73.04674959665228,18.30609659548886,2.748237628929177,12.68442103819893,11,1.751411556338341,4.389920620299389,17.859176729299787,78.40036818552413,19.581119231973766,2.8456572557601527,14.817947630047627,12,0.4787581053403834,0.985087464229826,0.14392380400653976,0.9885850189760201,0.01138515303997802
23.86,1,3,64,64,0.19998946033979959,1.0,0.9851926370427103,4.080723419388266,17.916311265509783,73.1115109702156,18.134304315014063,2.7386292885750096,12.559677990662593,11,1.750817813871871,4.3976974383759435,17.834575276156087,78.43106600647457,19.403867918696168,2.8362479191712326,14.672215782229246,12,0.4816059303341671,0.9851926370427103,0.1432314077794927,0.9886666157443429,0.011303814784529936
23.88,1,3,64,64,0.19998947141824638,1.0,0.9852777638644657,4.090465956998323,17.8880574587548,73.17049007186645,17.954889143110787,2.728521873697095,12.429867740206909,11,1.7504147410518835,4.40550865585004,17.809433698493994,78.45961431450269,19.22103664174421,2.8265003278627168,14.523306116621306,12,0.484131392355011,0.9852777638644657,0.1426104182303321,0.9887341844237216,0.011236405680227646
23.900000000000002,1,3,64,64,0.19998948037660846,1.0,0.9853430401096952,4.10008194125809,17.859008940855315,73.22340004716764,17.76986882754089,2.718022882155018,12.2966000728072,12,1.7501849895557078,4.413278083012535,17.78399917367045,78.48573378147282,19.034553993748283,2.8165126030226446,14.372852544434135,12,0.48633103313572557,0.9853430401096952,0.1420507590277652,0.9887877147762081,0.011182937416990614
23.92,1,3,64,64,0.1999894872408221,1.0,0.9853888971580698,4.109490021318565,17.829497229011476,73.27014094774967,17.58127269218671,2.7072435081946886,12.161465207596743,12,1.7501118559648856,4.42093438777704,17.758522933835334,78.50926471431983,18.846331638005694,2.806384540086665,14.222439860786768,12,0.4882038684184606,0.9853888971580698,0.14154984939693452,0.9888273318501838,0.011143287069644292
23.94,1,3,64,64,0.19998949206030475,1.0,0.985415962890833,4.118615554953395,17.799859868216497,73.31077972922716,17.391103914365367,2.696296674659708,12.026000626610243,12,1.7501798835407836,4.428411700758797,17.73325649409695,78.53016055101585,18.658235652685406,2.7962160883748677,14.073578274384484,12,0.48975110627920204,0.985415962890833,0.14110783617477343,0.9888532817704445,0.011117211242146732
23.96,1,3,64,64,0.19998949490382142,1.0,0.9854250236450611,4.127390927751213,17.770433577187845,73.34552632869064,17.20130043983532,2.685295125884679,11.891663282506327,12,1.7503753135173552,4.435649997751728,17.708448005530116,78.54847735591625,18.47206126388935,2.7861058971226447,13.927682780338468,12,0.49097592145106866,0.9854250236450611,0.14075127746386668,0.9888659171537811,0.011104360558115332
23.98,1,3,64,64,0.19998949585556924,1.0,0.9854169890062024,4.13575565300446,17.74154799718607,73.37470742241224,17.013709248810002,2.6743496511722045,11.759807917285272,12,1.750686385893773,4.442595276685409,17.684338837111177,78.56436018905445,18.289511491739113,2.7761499744767466,13.786057725982573,12,0.4918832850943353,0.9854169890062024,0.14045742598425948,0.9888656827219959,0.011104293979881157
24.0,1,3,64,64,0.1999894950116096,1.0,0.9853928606036597,4.143656283196801,17.71352021083331,73.39873931915297,16.830069419569003,2.6635674935434452,11.631671698818879,12,1.7511034955517455,4.449199553684071,17.661160463575946,78.57802725208487,18.112180222000895,2.7664404948008574,13.649886541353759,12,0.4924798487298394,0.9853928606036597,0.14021817973652445,0.9888531016855548,0.011116492385540369
24.02,1,3,64,64,0.1999894924767511,1.0,0.9853537057824057,4.151046169932108,17.686650119773553,73.41810123861528,16.65199512156753,2.6530509811456087,11.508364927988783,12,1.7516192133552122,4.455420707772103,17.639131708769224,78.58975268236992,17.94153963277668,2.757064777276015,13.52022629024095,12,0.49277388060884675,0.9853537057824057,0.14003344603542728,0.9888287634363463,0.011140370829999741
24.04,1,3,64,64,0.19998948836195984,1.0,0.9853006367233366,4.157885112075455,17.66121669785695,73.43330996915785,16.480962930144567,2.6428964012733687,11.390867221108692,12,1.752228183829957,4.461222206169817,17.61845637058694,78.59984879889653,17.77893104394161,2.7481044466100144,13.398006463517468,13,0.49277525246220694,0.9853006367233366,0.1399539271647366,0.9887933131020495,0.011175288953355678
